Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2013-155768,02-12-2013,02-12-2013,Same Day,Laurel Beltran,Home Office,United States,Oxnard,California,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3,0,222.588
US-2013-155768,02-12-2013,02-12-2013,Same Day,Laurel Beltran,Home Office,United States,Oxnard,California,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,0,11.2308
CA-2014-119424,13-06-2014,15-06-2014,Second Class,Sarah Brown,Consumer,United States,Kent,Washington,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997
CA-2014-119424,13-06-2014,15-06-2014,Second Class,Sarah Brown,Consumer,United States,Kent,Washington,Office Supplies,Paper,Xerox 203,19.44,3,0,9.3312
CA-2014-156776,08-08-2014,12-08-2014,Standard Class,Jeremy Lonsdale,Consumer,United States,Westminster,California,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88,3,0.2,44.2425
CA-2014-156776,08-08-2014,12-08-2014,Standard Class,Jeremy Lonsdale,Consumer,United States,Westminster,California,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832
CA-2014-156776,08-08-2014,12-08-2014,Standard Class,Jeremy Lonsdale,Consumer,United States,Westminster,California,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.128,3,0.2,11.673
CA-2014-156776,08-08-2014,12-08-2014,Standard Class,Jeremy Lonsdale,Consumer,United States,Westminster,California,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4,0,7.8064
CA-2014-156776,08-08-2014,12-08-2014,Standard Class,Jeremy Lonsdale,Consumer,United States,Westminster,California,Office Supplies,Paper,Xerox 1881,24.56,2,0,11.5432
CA-2014-156776,08-08-2014,12-08-2014,Standard Class,Jeremy Lonsdale,Consumer,United States,Westminster,California,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
CA-2014-156776,08-08-2014,12-08-2014,Standard Class,Jeremy Lonsdale,Consumer,United States,Westminster,California,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1,0.2,25.898
CA-2014-156776,08-08-2014,12-08-2014,Standard Class,Jeremy Lonsdale,Consumer,United States,Westminster,California,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5,0,412.468
CA-2011-146843,30-11-2011,06-12-2011,Standard Class,Philip Brown,Consumer,United States,Avondale,Arizona,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,47.992,7,0.2,3.5994
CA-2011-146843,30-11-2011,06-12-2011,Standard Class,Philip Brown,Consumer,United States,Avondale,Arizona,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24,4,0.2,-16.614
CA-2011-103310,10-05-2011,15-05-2011,Standard Class,Greg Matthias,Consumer,United States,San Jose,California,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2,0,19.1808
CA-2011-103310,10-05-2011,15-05-2011,Standard Class,Greg Matthias,Consumer,United States,San Jose,California,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432,5,0.2,125.3
CA-2011-103310,10-05-2011,15-05-2011,Standard Class,Greg Matthias,Consumer,United States,San Jose,California,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,41.04,6,0,11.0808
CA-2011-103310,10-05-2011,15-05-2011,Standard Class,Greg Matthias,Consumer,United States,San Jose,California,Furniture,Chairs,Hon Pagoda Stacking Chairs,256.784,1,0.2,32.098
CA-2013-104689,02-12-2013,06-12-2013,Standard Class,Fred Hopkins,Corporate,United States,Los Angeles,California,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,0,6.912
CA-2014-141747,04-08-2014,09-08-2014,Second Class,Scot Coram,Corporate,United States,Seattle,Washington,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,0,4.1756
CA-2012-167479,14-03-2012,19-03-2012,Standard Class,Arianne Irving,Consumer,United States,Roseville,California,Office Supplies,Paper,Xerox 223,19.44,3,0,9.3312
CA-2011-144071,08-12-2011,15-12-2011,Standard Class,Denny Joy,Corporate,United States,San Francisco,California,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,11.1664
CA-2011-144071,08-12-2011,15-12-2011,Standard Class,Denny Joy,Corporate,United States,San Francisco,California,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,0,28.5984
CA-2013-152646,22-11-2013,27-11-2013,Standard Class,Tiffany House,Corporate,United States,Los Angeles,California,Office Supplies,Paper,Xerox 222,32.4,5,0,15.552
CA-2014-140515,20-03-2014,25-03-2014,Standard Class,George Zrebassa,Corporate,United States,Los Angeles,California,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0,106.7808
CA-2011-153619,03-11-2011,03-11-2011,Same Day,Tracy Collins,Home Office,United States,Los Angeles,California,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0,3.36
CA-2014-133718,24-07-2014,27-07-2014,First Class,Tracy Blumstein,Consumer,United States,Los Angeles,California,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3,0.2,5.5071
CA-2014-133718,24-07-2014,27-07-2014,First Class,Tracy Blumstein,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9,0,27.9936
CA-2011-148383,27-12-2011,31-12-2011,Standard Class,Resi Pölking,Consumer,United States,Phoenix,Arizona,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,6,0.7,-694.2936
CA-2013-126732,03-09-2013,07-09-2013,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0,31.2444
CA-2013-126732,03-09-2013,07-09-2013,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0,0.9468
CA-2013-126732,03-09-2013,07-09-2013,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198
CA-2013-126732,03-09-2013,07-09-2013,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,Office Supplies,Art,Blackstonian Pencils,18.69,7,0,5.2332
CA-2013-126732,03-09-2013,07-09-2013,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4364
CA-2013-126732,03-09-2013,07-09-2013,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592
CA-2011-113271,09-07-2011,14-07-2011,Standard Class,Darrin Sayre,Home Office,United States,San Francisco,California,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.304,6,0.2,4.6488
CA-2011-113271,09-07-2011,14-07-2011,Standard Class,Darrin Sayre,Home Office,United States,San Francisco,California,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,1,0.15,7.049
CA-2011-113271,09-07-2011,14-07-2011,Standard Class,Darrin Sayre,Home Office,United States,San Francisco,California,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.224
CA-2011-113271,09-07-2011,14-07-2011,Standard Class,Darrin Sayre,Home Office,United States,San Francisco,California,Office Supplies,Paper,Xerox 1967,32.4,5,0,15.552
CA-2014-130106,23-05-2014,27-05-2014,Standard Class,Vicky Freymann,Home Office,United States,San Francisco,California,Office Supplies,Art,Newell 350,9.84,3,0,2.8536
CA-2014-130106,23-05-2014,27-05-2014,Standard Class,Vicky Freymann,Home Office,United States,San Francisco,California,Office Supplies,Art,Newell 333,2.78,1,0,0.7228
CA-2014-155712,03-03-2014,09-03-2014,Standard Class,Ken Dana,Corporate,United States,Los Angeles,California,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64
CA-2014-111388,03-09-2014,03-09-2014,Same Day,Stephanie Ulpright,Home Office,United States,Seattle,Washington,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997
CA-2011-125759,09-02-2011,10-02-2011,First Class,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0,5.5328
US-2011-134054,10-10-2011,10-10-2011,Same Day,Fred Chung,Corporate,United States,Albuquerque,New Mexico,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,0,112.574
CA-2013-166772,21-09-2013,25-09-2013,Standard Class,Heather Jas,Home Office,United States,Seattle,Washington,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,0,40.97
CA-2014-102218,03-09-2014,05-09-2014,Second Class,Luke Weiss,Consumer,United States,Fort Collins,Colorado,Office Supplies,Labels,Avery 519,11.696,2,0.2,3.9474
CA-2011-111857,23-04-2011,26-04-2011,Second Class,Nathan Mautz,Home Office,United States,San Francisco,California,Office Supplies,Paper,Xerox 1891,48.91,1,0,22.9877
CA-2012-137603,19-09-2012,24-09-2012,Standard Class,Marc Harrigan,Home Office,United States,Santa Fe,New Mexico,Office Supplies,Art,Newell 323,8.4,5,0,2.184
CA-2011-128237,25-03-2011,30-03-2011,Standard Class,Christina Anderson,Consumer,United States,San Francisco,California,Office Supplies,Art,Newell 35,6.56,2,0,1.9024
CA-2011-128237,25-03-2011,30-03-2011,Standard Class,Christina Anderson,Consumer,United States,San Francisco,California,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72
CA-2011-128237,25-03-2011,30-03-2011,Standard Class,Christina Anderson,Consumer,United States,San Francisco,California,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,0,15.918
CA-2011-128237,25-03-2011,30-03-2011,Standard Class,Christina Anderson,Consumer,United States,San Francisco,California,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,0,9.9216
CA-2014-121853,24-09-2014,30-09-2014,Standard Class,Duane Benoit,Consumer,United States,Los Angeles,California,Office Supplies,Paper,Xerox 1909,211.04,8,0,97.0784
CA-2014-121853,24-09-2014,30-09-2014,Standard Class,Duane Benoit,Consumer,United States,Los Angeles,California,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,2,0.2,59.4816
CA-2014-121853,24-09-2014,30-09-2014,Standard Class,Duane Benoit,Consumer,United States,Los Angeles,California,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,3,0.2,23.712
US-2014-130687,08-09-2014,11-09-2014,First Class,Phillip Flathmann,Consumer,United States,Edmonds,Washington,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,4,0,34.8128
US-2014-130687,08-09-2014,11-09-2014,First Class,Phillip Flathmann,Consumer,United States,Edmonds,Washington,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.712,2,0.2,34.1784
US-2014-130687,08-09-2014,11-09-2014,First Class,Phillip Flathmann,Consumer,United States,Edmonds,Washington,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,1,0,7.2744
CA-2012-164497,28-11-2012,30-11-2012,First Class,Ashley Jarboe,Consumer,United States,San Francisco,California,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4,0,15.3952
CA-2013-108056,30-09-2013,04-10-2013,Standard Class,Erin Smith,Corporate,United States,Springfield,Oregon,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18
CA-2014-130715,17-09-2014,21-09-2014,Standard Class,Craig Yedwab,Corporate,United States,San Francisco,California,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0,8.771
CA-2011-155264,19-10-2011,22-10-2011,Second Class,Rachel Payne,Corporate,United States,San Francisco,California,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,1,0.2,1.122
CA-2011-155264,19-10-2011,22-10-2011,Second Class,Rachel Payne,Corporate,United States,San Francisco,California,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.064,6,0.2,7.0224
CA-2011-155264,19-10-2011,22-10-2011,Second Class,Rachel Payne,Corporate,United States,San Francisco,California,Office Supplies,Paper,Xerox 1917,146.73,3,0,68.9631
CA-2011-155264,19-10-2011,22-10-2011,Second Class,Rachel Payne,Corporate,United States,San Francisco,California,Office Supplies,Labels,Avery 480,18.75,5,0,9
CA-2011-155264,19-10-2011,22-10-2011,Second Class,Rachel Payne,Corporate,United States,San Francisco,California,Technology,Phones,Panasonic KX TS208W Corded phone,117.576,3,0.2,11.7576
CA-2013-119123,14-03-2013,19-03-2013,Standard Class,Dennis Bolton,Home Office,United States,Riverside,California,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,7,0.2,19.194
CA-2013-114860,23-12-2013,29-12-2013,Standard Class,Duane Noonan,Consumer,United States,Moreno Valley,California,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,8,0,202.2528
CA-2013-114860,23-12-2013,29-12-2013,Standard Class,Duane Noonan,Consumer,United States,Moreno Valley,California,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096
CA-2013-159009,24-09-2013,28-09-2013,Standard Class,Dave Poirier,Corporate,United States,Seattle,Washington,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,0.2,4.4604
CA-2013-159009,24-09-2013,28-09-2013,Standard Class,Dave Poirier,Corporate,United States,Seattle,Washington,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846
CA-2014-111591,22-03-2014,26-03-2014,Standard Class,Paul Stevenson,Home Office,United States,Seattle,Washington,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,6,0.2,10.3194
CA-2014-111591,22-03-2014,26-03-2014,Standard Class,Paul Stevenson,Home Office,United States,Seattle,Washington,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02,7,0,0.3906
CA-2014-111591,22-03-2014,26-03-2014,Standard Class,Paul Stevenson,Home Office,United States,Seattle,Washington,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0,6.4206
CA-2014-111591,22-03-2014,26-03-2014,Standard Class,Paul Stevenson,Home Office,United States,Seattle,Washington,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0,7.1864
CA-2014-102820,08-05-2014,12-05-2014,Standard Class,Carlos Soltero,Consumer,United States,Pasadena,California,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,7,0.2,52.493
CA-2013-149671,06-06-2013,10-06-2013,Standard Class,Ken Brennan,Corporate,United States,Seattle,Washington,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,6,0,15.9588
CA-2012-126347,14-12-2012,19-12-2012,Second Class,Ashley Jarboe,Consumer,United States,Los Angeles,California,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50,2,0,10.5
CA-2014-163097,28-08-2014,01-09-2014,Standard Class,Sarah Foster,Consumer,United States,Mesa,Arizona,Furniture,Furnishings,Flat Face Poster Frame,120.576,8,0.2,33.1584
CA-2012-130848,25-10-2012,25-10-2012,Same Day,Deirdre Greer,Corporate,United States,Denver,Colorado,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.336,8,0.2,-29.1168
CA-2011-159814,24-06-2011,28-06-2011,Standard Class,Liz Pelletier,Consumer,United States,Tucson,Arizona,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.272,2,0.2,0.9612
CA-2013-108959,11-03-2013,15-03-2013,Second Class,Maya Herman,Corporate,United States,Glendale,Arizona,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,1,0.2,6.5435
CA-2012-164777,27-01-2012,29-01-2012,First Class,Sean Christensen,Consumer,United States,Los Angeles,California,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0
CA-2012-127824,18-10-2012,22-10-2012,Standard Class,John Castell,Consumer,United States,Seattle,Washington,Technology,Phones,Motorola L703CM,249.584,2,0.2,15.599
CA-2012-127824,18-10-2012,22-10-2012,Standard Class,John Castell,Consumer,United States,Seattle,Washington,Office Supplies,Paper,Xerox 1903,17.94,3,0,8.7906
CA-2012-127824,18-10-2012,22-10-2012,Standard Class,John Castell,Consumer,United States,Seattle,Washington,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0,3.2352
CA-2011-145254,23-07-2011,27-07-2011,Standard Class,Nick Crebassa,Corporate,United States,San Francisco,California,Technology,Phones,VTech DS6151,604.752,6,0.2,60.4752
CA-2011-145254,23-07-2011,27-07-2011,Standard Class,Nick Crebassa,Corporate,United States,San Francisco,California,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0,11.803
CA-2011-145254,23-07-2011,27-07-2011,Standard Class,Nick Crebassa,Corporate,United States,San Francisco,California,Technology,Phones,AT&T CL2909,302.376,3,0.2,37.797
CA-2011-145254,23-07-2011,27-07-2011,Standard Class,Nick Crebassa,Corporate,United States,San Francisco,California,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,0,4.95
CA-2013-160479,16-09-2013,21-09-2013,Standard Class,Angele Hood,Consumer,United States,Seattle,Washington,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452
CA-2012-119627,17-08-2012,23-08-2012,Standard Class,Steven Cartwright,Consumer,United States,Peoria,Arizona,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2,-5.264
CA-2012-119627,17-08-2012,23-08-2012,Standard Class,Steven Cartwright,Consumer,United States,Peoria,Arizona,Office Supplies,Paper,Xerox 21,36.288,7,0.2,12.7008
CA-2012-119627,17-08-2012,23-08-2012,Standard Class,Steven Cartwright,Consumer,United States,Peoria,Arizona,Office Supplies,Art,Newell 336,10.272,3,0.2,1.1556
CA-2012-119627,17-08-2012,23-08-2012,Standard Class,Steven Cartwright,Consumer,United States,Peoria,Arizona,Technology,Accessories,First Data FD10 PIN Pad,252.8,4,0.2,-31.6
CA-2014-107853,27-05-2014,01-06-2014,Standard Class,Carlos Daly,Consumer,United States,Oceanside,California,Office Supplies,Paper,Xerox 201,12.96,2,0,6.2208
US-2013-148957,18-09-2013,24-09-2013,Standard Class,Chuck Clark,Home Office,United States,Redmond,Washington,Office Supplies,Labels,Avery 481,12.32,4,0,5.9136
CA-2011-140032,08-09-2011,13-09-2011,Standard Class,Toby Swindell,Consumer,United States,San Francisco,California,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,2,0.2,3.0128
